Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T00:38:26.444595278Z, 0, 0, 0.056, 1.335, -0.009, -0.035, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T00:38:26.444595278Z, 0, 0, 0.056, 1.335, -0.009, -0.035, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T00:39:26.808425903Z, 0, 0, 0.049, 0.854, -0.002, -0.038, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T00:39:26.808425903Z, 0, 0, 0.049, 0.854, -0.002, -0.038, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T00:40:27.177442817Z, 0, 0, 0.057, 1.102, 0.002, -0.028, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T00:41:27.566010567Z, 0, 0, 0.053, 0.938, 0.001, -0.036, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T00:40:27.177442817Z, 0, 0, 0.057, 1.102, 0.002, -0.028, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T00:41:27.566010567Z, 0, 0, 0.053, 0.938, 0.001, -0.036, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T00:42:27.954715461Z, 0, 0, 0.041, 0.815, 0.006, -0.027, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T00:42:27.954715461Z, 0, 0, 0.041, 0.815, 0.006, -0.027, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T00:43:28.326083196Z, 0, 0, 0.042, 1.118, -0.001, -0.022, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T00:43:28.326083196Z, 0, 0, 0.042, 1.118, -0.001, -0.022, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T00:44:28.712970384Z, 0, 0, 0.036, 1.3, 0.005, -0.028, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T00:44:28.712970384Z, 0, 0, 0.036, 1.3, 0.005, -0.028, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T00:45:29.093493911Z, 0, 0, 0.033, 0.689, 0.011, -0.027, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T00:45:29.093493911Z, 0, 0, 0.033, 0.689, 0.011, -0.027, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T00:46:29.462618074Z, 0, 0, 0.025, 0.655, 0.019, -0.028, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T00:46:29.462618074Z, 0, 0, 0.025, 0.655, 0.019, -0.028, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T00:47:29.832529501Z, 0, 0, 0.035, 1.433, 0.009, -0.022, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T00:47:29.832529501Z, 0, 0, 0.035, 1.433, 0.009, -0.022, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T00:48:30.215986734Z, 0, 0, 0.025, 0.902, 0.019, -0.025, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T00:48:30.215986734Z, 0, 0, 0.025, 0.902, 0.019, -0.025, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T00:49:30.609228043Z, 0, 0, 0.026, 0.664, 0.019, -0.034, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T00:49:30.609228043Z, 0, 0, 0.026, 0.664, 0.019, -0.034, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T00:50:31.003238081Z, 0, 0, 0.033, 0.636, 0.007, -0.034, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T00:50:31.003238081Z, 0, 0, 0.033, 0.636, 0.007, -0.034, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T00:51:31.407668307Z, 0, 0, 0.033, 0.691, 0.007, -0.03, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T00:51:31.407668307Z, 0, 0, 0.033, 0.691, 0.007, -0.03, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T00:52:31.802761281Z, 0, 0, 0.034, 0.75, 0.01, -0.023, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T00:53:32.217058834Z, 0, 0, 0.033, 0.706, 0.007, -0.028, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T00:53:32.217058834Z, 0, 0, 0.033, 0.706, 0.007, -0.028, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T00:52:31.802761281Z, 0, 0, 0.034, 0.75, 0.01, -0.023, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T00:54:32.624028987Z, 0, 0, 0.038, 0.749, 0.014, -0.026, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T00:54:32.624028987Z, 0, 0, 0.038, 0.749, 0.014, -0.026, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T00:55:33.002462577Z, 0, 0, 0.04, 1.159, -0.001, -0.025, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T00:55:33.002462577Z, 0, 0, 0.04, 1.159, -0.001, -0.025, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T00:56:33.395263928Z, 0, 0, 0.049, 1.044, -0.014, -0.031, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T00:56:33.395263928Z, 0, 0, 0.049, 1.044, -0.014, -0.031, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T00:57:33.781927525Z, 0, 0, 0.041, 1.035, -0.002, -0.025, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T00:57:33.781927525Z, 0, 0, 0.041, 1.035, -0.002, -0.025, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T00:58:34.187327611Z, 0, 0, 0.04, 1.24, 0.008, -0.028, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T00:58:34.187327611Z, 0, 0, 0.04, 1.24, 0.008, -0.028, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T00:59:34.600143940Z, 0, 0, 0.049, 1.088, 0, -0.026, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T00:59:34.600143940Z, 0, 0, 0.049, 1.088, 0, -0.026, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T01:00:35.005160457Z, 0, 0, 0.049, 1.475, -0.006, -0.016, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T01:00:35.005160457Z, 0, 0, 0.049, 1.475, -0.006, -0.016, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T01:01:35.439810670Z, 0, 0, 0.049, 1.086, -0.007, -0.02, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T01:01:35.439810670Z, 0, 0, 0.049, 1.086, -0.007, -0.02, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T01:02:35.888751342Z, 0, 0, 0.052, 1.413, -0.011, -0.024, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T01:02:35.888751342Z, 0, 0, 0.052, 1.413, -0.011, -0.024, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T01:03:36.317764276Z, 0, 0, 0.057, 1.465, -0.019, -0.018, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T01:03:36.317764276Z, 0, 0, 0.057, 1.465, -0.019, -0.018, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T01:04:36.743429601Z, 0, 0, 0.049, 1.212, -0.007, -0.023, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T01:04:36.743429601Z, 0, 0, 0.049, 1.212, -0.007, -0.023, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T01:05:37.172972546Z, 0, 0, 0.048, 1.228, -0.005, -0.028, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T01:05:37.172972546Z, 0, 0, 0.048, 1.228, -0.005, -0.028, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T01:06:37.604661611Z, 0, 0, 0.041, 1.346, 0.011, -0.027, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T01:06:37.604661611Z, 0, 0, 0.041, 1.346, 0.011, -0.027, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T01:07:38.035017955Z, 0, 0, 0.053, 0.967, -0.001, -0.036, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T01:08:38.459385087Z, 0, 0, 0.046, 1.427, 0.001, -0.025, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T01:08:38.459385087Z, 0, 0, 0.046, 1.427, 0.001, -0.025, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T01:07:38.035017955Z, 0, 0, 0.053, 0.967, -0.001, -0.036, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T01:09:38.872433540Z, 0, 0, 0.049, 1.174, 0, -0.031, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T01:09:38.872433540Z, 0, 0, 0.049, 1.174, 0, -0.031, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T01:10:39.302426981Z, 0, 0, 0.045, 1.194, -0.001, -0.031, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T01:10:39.302426981Z, 0, 0, 0.045, 1.194, -0.001, -0.031, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T01:11:39.730122676Z, 0, 0, 0.054, 1.339, -0.005, -0.032, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T01:12:40.177473306Z, 0, 0, 0.065, 1.225, -0.021, -0.032, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T01:11:39.730122676Z, 0, 0, 0.054, 1.339, -0.005, -0.032, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T01:12:40.177473306Z, 0, 0, 0.065, 1.225, -0.021, -0.032, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T01:13:40.632602725Z, 0, 0, 0.046, 1.062, 0.005, -0.038, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T01:13:40.632602725Z, 0, 0, 0.046, 1.062, 0.005, -0.038, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T01:14:41.059906366Z, 0, 0, 0.045, 1.225, -0.001, -0.037, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T01:14:41.059906366Z, 0, 0, 0.045, 1.225, -0.001, -0.037, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T01:15:41.524178176Z, 0, 0, 0.045, 1.297, -0.001, -0.039, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T01:15:41.524178176Z, 0, 0, 0.045, 1.297, -0.001, -0.039, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T01:16:41.976387143Z, 0, 0, 0.057, 1.2, -0.003, -0.035, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T01:16:41.976387143Z, 0, 0, 0.057, 1.2, -0.003, -0.035, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T01:17:42.425895985Z, 0, 0, 0.049, 1.316, 0.002, -0.029, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T01:17:42.425895985Z, 0, 0, 0.049, 1.316, 0.002, -0.029, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T01:18:42.871655722Z, 0, 0, 0.052, 1.325, -0.003, -0.026, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T01:18:42.871655722Z, 0, 0, 0.052, 1.325, -0.003, -0.026, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T01:19:43.331561288Z, 0, 0, 0.052, 0.959, 0, -0.028, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T01:19:43.331561288Z, 0, 0, 0.052, 0.959, 0, -0.028, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T01:20:43.780820612Z, 0, 0, 0.049, 0.941, -0.002, -0.031, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T01:20:43.780820612Z, 0, 0, 0.049, 0.941, -0.002, -0.031, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T01:21:44.221900234Z, 0, 0, 0.045, 0.998, 0.005, -0.033, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T01:21:44.221900234Z, 0, 0, 0.045, 0.998, 0.005, -0.033, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T01:22:44.671809956Z, 0, 0, 0.045, 0.899, 0.004, -0.03, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T01:22:44.671809956Z, 0, 0, 0.045, 0.899, 0.004, -0.03, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T01:23:45.140560635Z, 0, 0, 0.04, 0.82, 0.013, -0.037, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T01:23:45.140560635Z, 0, 0, 0.04, 0.82, 0.013, -0.037, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T01:24:45.613160460Z, 0, 0, 0.037, 0.954, 0.012, -0.026, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T01:24:45.613160460Z, 0, 0, 0.037, 0.954, 0.012, -0.026, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T01:25:46.079302356Z, 0, 0, 0.049, 1.038, 0, -0.032, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T01:25:46.079302356Z, 0, 0, 0.049, 1.038, 0, -0.032, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T01:26:46.531762439Z, 0, 0, 0.045, 1.023, -0.004, -0.027, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T01:26:46.531762439Z, 0, 0, 0.045, 1.023, -0.004, -0.027, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T01:27:46.995485899Z, 0, 0, 0.041, 0.835, 0.01, -0.02, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T01:27:46.995485899Z, 0, 0, 0.041, 0.835, 0.01, -0.02, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T01:28:47.467560663Z, 0, 0, 0.049, 0.838, 0.001, -0.022, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T01:28:47.467560663Z, 0, 0, 0.049, 0.838, 0.001, -0.022, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T01:29:47.916965207Z, 0, 0, 0.041, 1.07, 0.011, -0.026, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T01:29:47.916965207Z, 0, 0, 0.041, 1.07, 0.011, -0.026, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T01:30:48.405563196Z, 0, 0, 0.041, 0.93, 0.011, -0.024, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T01:30:48.405563196Z, 0, 0, 0.041, 0.93, 0.011, -0.024, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T01:31:48.876194085Z, 0, 0, 0.033, 0.842, 0.015, -0.031, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T01:31:48.876194085Z, 0, 0, 0.033, 0.842, 0.015, -0.031, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T01:32:49.321396880Z, 0, 0, 0.034, 0.815, 0.012, -0.039, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T01:32:49.321396880Z, 0, 0, 0.034, 0.815, 0.012, -0.039, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T01:33:49.814714653Z, 0, 0, 0.037, 0.763, 0.009, -0.018, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T01:33:49.814714653Z, 0, 0, 0.037, 0.763, 0.009, -0.018, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T01:34:50.282796222Z, 0, 0, 0.048, 0.863, 0, -0.022, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T01:34:50.282796222Z, 0, 0, 0.048, 0.863, 0, -0.022, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T01:35:50.769362386Z, 0, 0, 0.041, 0.785, -0.001, -0.039, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T01:35:50.769362386Z, 0, 0, 0.041, 0.785, -0.001, -0.039, 0 
